date,ret_portfolio,ret_spy
2014-01-02,0.014019593411697118,0.0
2014-01-09,0.006034806019319827,0.003357037231378479
2014-01-16,-0.005295664113300069,0.004221687246762418
2014-01-23,0.012261446622553906,-0.009442628682294396
2014-01-30,0.00028108162713658125,-0.018742559711976026
2014-02-06,0.0008302714614609741,-0.01157061831950168
2014-02-13,0.02186422036885083,0.031802721439613046
2014-02-20,-0.009646881185740197,0.005437703633266011
2014-02-27,0.009954005763649798,0.007886817864789508
2014-03-06,-0.005841767397998576,0.012263448285718903
2014-03-13,0.016730997321751317,-0.01635033138833175
2014-03-20,0.003978943776702604,0.013903205516161199
2014-03-27,0.020721140622635525,-0.012270218042263692
2014-04-03,0.01506086272719287,0.02148681486718207
2014-04-10,0.007475916779215774,-0.029484830556554487
2014-04-17,0.0030762161848607583,0.01733149713192339
2014-04-24,0.012819307217560416,0.007378614460726851
2014-05-01,-0.006831787827077385,0.002698840653718726
2014-05-08,-0.008696782354039811,-0.004273575537897534
2014-05-15,0.010454657364922681,-0.0025484924997239977
2014-05-22,0.012929407340824817,0.011566942447340134
2014-05-29,0.016605341217335035,0.014552277235558853
2014-06-05,-0.00774131073324591,0.010640423166006663
2014-06-12,0.0294716550612788,-0.005333774573048289
2014-06-19,0.0044411130966108825,0.015216746832175998
2014-06-26,-0.012274574582134323,-0.0011533718247022096
2014-07-03,0.08238098001722349,0.014418394671081192
2014-07-10,-0.007552709063216145,-0.010456063954039418
2014-07-17,0.0024655402869449006,-0.0033389960806310404
2014-07-24,0.019685324959599848,0.015249313155601518
2014-07-31,-0.0027656853247490787,-0.028828225926098017
2014-08-07,-0.023763005342157917,-0.010928899044957752
2014-08-14,0.00038050351232055135,0.02388501562644496
2014-08-21,0.023990885830092346,0.019021235882554777
2014-08-28,0.02685790557711476,0.002193365193697172
2014-09-04,0.0047068196461121925,0.00045575989090096414
2014-09-11,0.011347209186950202,-0.00010015417995945519
2014-09-18,-0.015017317800314678,0.006963896138191705
2014-09-25,-0.0036264230027737154,-0.022556874621327494
2014-10-02,-0.006195744940634462,-0.010081407382953933
2014-10-09,-0.018289053405923572,-0.009228424338032948
2014-10-16,-0.0007706156795044272,-0.03394337355567667
2014-10-23,0.02634681518581128,0.04727390298656875
2014-10-30,0.008327271752357923,0.02246751582065265
2014-11-06,0.03419178091826658,0.018328998350640058
2014-11-13,-0.004587508075978741,0.003997614799014837
2014-11-20,0.013505647010668698,0.006580614363318915
2014-12-04,-0.005214465610233976,0.00933865400073075
2014-12-11,-0.016986532035227264,-0.017659932515480814
2014-12-18,-0.007540513493456635,0.012725221246633112
2015-01-08,0.012284738281481467,0.0004414417647855551
2015-01-15,-0.02171367621612974,-0.033688232905933035
2015-01-22,0.006528147217555569,0.03536955765065941
2015-01-29,-0.006084017476089221,-0.020308704645931264
2015-02-05,0.020139016926872033,0.0204180680272108
2015-02-12,0.03174406819185971,0.012586525099523627
2015-02-19,-0.0074430994992583654,0.004294975812983326
2015-02-26,-3.728421088822209e-5,0.006336284207241194
2015-03-05,-0.007445371754829955,-0.004595521497652633
2015-03-12,0.002686705710631454,-0.01670129428694811
2015-03-19,-0.013384305744740699,0.011287818946781325
2015-03-26,0.021106999112533442,-0.015852483251542426
2015-04-02,0.01690068536642153,0.005257427481082599
2015-04-09,-0.004023612896758566,0.011717677873296806
2015-04-16,-0.007198905725670834,0.0066039549197434155
2015-04-23,0.00575441344973604,0.0037719618799707533
2015-04-30,-0.003521313320824615,-0.012977203637815737
2015-05-07,0.00925011745452542,0.0011939477576519142
2015-05-14,-0.002334762791676437,0.01585253735632186
2015-05-21,0.0014351474407745535,0.004582513578291314
2015-05-28,-0.000919380784506818,-0.004707121521252744
