time_span,ret_portfolio
2000-10-18,0.0
2000-10-19,0.0
2000-10-20,-0.003926197760249938
2000-10-23,0.005931857068499931
2000-10-24,-0.007700702109500022
2000-10-25,-0.012509441069999976
2000-10-26,0.01697833260499999
2000-10-27,0.0005380592640000004
2000-10-30,0.006112808044500004
2000-10-31,0.01322337061750001
2000-11-01,0.01056553894380001
2000-11-02,0.007178138909000006
2000-11-03,0.00908844864720001
2000-11-06,0.004983091864700006
2000-11-07,-0.0013873530785000012
2000-11-08,-0.007795222296000006
2000-11-09,-0.0032952429530000043
2000-11-10,0.0
2000-11-13,0.012143656993650012
2000-11-14,0.015874324282000016
2000-11-15,0.0056000985665000036
2000-11-16,-0.004216025754000003
2000-11-17,0.008288533348000006
2000-11-20,-0.012702679398000011
2000-11-21,-0.006842164155500004
2000-11-22,-0.006855624447000003
2000-11-24,0.013576576717000011
2000-11-27,-0.003147714971500003
2000-11-28,-0.016040884310000014
2000-11-29,-0.010625416069500007
2000-11-30,-0.015574036286500012
2000-12-01,0.023467822174000015
2000-12-04,0.0021893128085000023
2000-12-05,0.022538954517000016
2000-12-06,-0.01010089613600001
2000-12-07,-0.0007753618680000005
2000-12-08,0.018318291636499943
2000-12-11,0.017375758410499972
2000-12-12,-0.0002959133514999617
2000-12-13,-0.0014751163549999366
2000-12-14,-0.005133948769049992
2000-12-15,-0.006582523232800004
2000-12-18,0.010389508738000004
2000-12-19,-0.009701326000500008
2000-12-20,-0.012553869101500012
2000-12-21,0.004710005975000004
2000-12-22,0.02568297625849995
2000-12-26,-0.0034695143079999926
2000-12-27,0.009993658250000023
2000-12-28,0.005186694835999979
2000-12-29,-0.00266425502550001
2001-01-02,-0.007514717941499974
2001-01-03,0.014919496538500075
2001-01-04,-0.00993646050499994
2001-01-05,-0.000910346165999965
2001-01-08,0.01678697603699999
2001-01-09,-0.0015558744755000368
2001-01-10,0.005456358439999981
2001-01-11,-0.012108664749500012
2001-01-12,-0.00790512241750008
2001-01-16,-0.0018241195802000188
2001-01-17,-0.013724498600099964
2001-01-18,0.00183165583650003
2001-01-19,-0.01079101021450002
2001-01-22,0.008955396797449978
2001-01-23,0.014590735771349983
2001-01-24,0.015464335602599983
2001-01-25,0.014852056026000015
2001-01-26,-0.002214665940999996
2001-01-29,0.005931289425295
2001-01-30,0.007715168589550004
2001-01-31,-0.009050947299000016
2001-02-01,-0.001978605147000009
2001-02-02,-0.0031589771759000223
2001-02-05,0.004322652434500002
2001-02-06,0.0011671725285000323
2001-02-07,-0.00046304595975002016
2001-02-08,-0.003033730084500016
2001-02-09,-0.003464488626299987
2001-02-12,0.0067890667479999865
2001-02-13,-0.00019758936020000277
2001-02-14,0.004821523107500005
2001-02-15,0.010914757812449978
2001-02-16,-0.003935753620150003
2001-02-20,-0.010715475142600009
2001-02-21,-0.011014983467500006
2001-02-22,0.0009583210400000011
2001-02-23,0.008724819693399982
2001-02-26,0.013678348780500034
2001-02-27,-0.011572385125150011
2001-02-28,-0.014668214870000012
2001-03-01,0.00835722803445
2001-03-02,0.0012275445590000018
2001-03-05,0.00417157645300004
2001-03-06,-0.0034840918658500548
2001-03-07,0.007488734427499936
2001-03-08,-0.008062171990999949
2001-03-09,-0.01611990673749998
2001-03-12,-0.025053473839999982
2001-03-13,0.015677720565600014
2001-03-14,-0.011388492110500045
2001-03-15,-0.003357470209500072
2001-03-16,-0.01030656491440001
2001-03-19,0.006175382679350005
2001-03-20,-0.009088140263000007
2001-03-21,-0.014996013263200013
2001-03-22,-0.008709886661000008
2001-03-23,0.019365271539499962
2001-03-26,0.01784005869800001
2001-03-27,0.00680111230525001
2001-03-28,-0.0069310528846000035
2001-03-29,-0.0020190159210000313
2001-03-30,0.006153769657000024
2001-04-02,-0.015332643308949987
2001-04-03,-0.020147196318999947
2001-04-04,0.009018189067500003
2001-04-05,0.021866978132499944
2001-04-06,-0.01550292400155001
2001-04-09,0.012976030076500007
2001-04-10,0.020103494463249938
2001-04-11,0.00810938549230001
2001-04-12,0.009849882904949989
